Sample #,Ithd,LSL,USL,Average,IHD 2nd Order,LSL,USL,Average,IHD 3rd Order,LSL,USL,Average,IHD 4th Order,LSL,USL,Average,IHD 5th Order,LSL,USL,Average,IHD 6th Order,LSL,USL,Average,IHD 7th Order,LSL,USL,Average,IHD 8th Order,LSL,USL,Average,IHD 9th Order,LSL,USL,Average,IHD 10th Order,LSL,USL,Average,IHD 11th Order,LSL,USL,Average,IHD 12th Order,LSL,USL,Average,IHD 13th Order,LSL,USL,Average,IHD 14th Order,LSL,USL,Average,IHD 15th Order,LSL,USL,Average,IHD 16th Order,LSL,USL,Average,IHD 17th Order,LSL,USL,Average,IHD 18th Order,LSL,USL,Average,IHD 19th Order,LSL,USL,Average,IHD 20th Order,LSL,USL,Average,IHD 21st Order,LSL,USL,Average,IHD 22nd Order,LSL,USL,Average,IHD 23rd Order,LSL,USL,Average,IHD 24th Order,LSL,USL,Average,IHD 25th Order,LSL,USL,Average,IHD 26th Order,LSL,USL,Average,IHD 27th Order,LSL,USL,Average,IHD 28th Order,LSL,USL,Average,IHD 29th Order,LSL,USL,Average,IHD 30th Order,LSL,USL,Average,IHD 31st Order,LSL,USL,Average,IHD 32nd Order,LSL,USL,Average,IHD 33rd Order,LSL,USL,Average,IHD 34th Order,LSL,USL,Average,IHD 35th Order,LSL,USL,Average,IHD 36th Order,LSL,USL,Average,IHD 37th Order,LSL,USL,Average,IHD 38th Order,LSL,USL,Average,IHD 39th Order,LSL,USL,Average,IHD 40th Order,LSL,USL,Average
47,4.52,0,5,2.114516129,0.1276616,0,1.08,0.064152332,0.1233584,0,2.3,0.083432544,0.0876288,0,0.43,0.030511829,0.125184,0,1.14,0.043709477,0.063244,0,0.3,0.021216677,0.1296176,0,0.77,0.03443282,0.0431624,0,0.23,0.014724047,0.1214024,0,0.4,0.033285871,0.0288184,0,0.184,0.009647632,0.108884,0,0.33,0.033345516,0.0174736,0,0.153,0.006295787,0.0907584,0,0.21,0.031964962,0.0100408,0,0.131,0.004002141,0.0738064,0,0.15,0.030447338,0.0056072,0,0.115,0.002964328,0.0588104,0,0.132,0.028973316,0.0031296,0,0.102,0.002531812,0.046944,0,0.118,0.027301515,0.0024776,0,0.092,0.002363222,0.0388592,0,0.107,0.026162533,0.0024776,0,0.084,0.002288715,0.0331216,0,0.098,0.025039437,0.0031296,0,0.077,0.002278765,0.0281664,0,0.09,0.021993417,0.0031296,0,0.071,0.002386524,0.0243848,0,0.083,0.019467714,0.0037816,0,0.066,0.002741092,0.0212552,0,0.078,0.017177866,0.0049552,0,0.061,0.003439278,0.0174736,0,0.073,0.015628805,0.0080848,0,0.058,0.004708674,0.014344,0,0.068,0.016191489,0.0125184,0,0.054,0.00679766,0.0194296,0,0.064,0.024026553,0.0206032,0,0.051,0.008981084,0.0237328,0,0.061,0.030315382,0.0219072,0,0.048,0.00907563,0.0194296,0,0.058,0.025523433,0.014344,0,0.046,0.007052405
48,1.86,0,5,2.114516129,0.0604371,0,1.08,0.064152332,0.0768246,0,2.3,0.083432544,0.014421,0,0.43,0.030511829,0.0390678,0,1.14,0.043709477,0.0100947,0,0.3,0.021216677,0.0258267,0,0.77,0.03443282,0.0076038,0,0.23,0.014724047,0.0251712,0,0.4,0.033285871,0.0044574,0,0.184,0.009647632,0.0251712,0,0.33,0.033345516,0.0044574,0,0.153,0.006295787,0.0258267,0,0.21,0.031964962,0.0031464,0,0.131,0.004002141,0.0251712,0,0.15,0.030447338,0.0031464,0,0.115,0.002964328,0.0245157,0,0.132,0.028973316,0.0031464,0,0.102,0.002531812,0.0238602,0,0.118,0.027301515,0.0031464,0,0.092,0.002363222,0.0238602,0,0.107,0.026162533,0.0038019,0,0.084,0.002288715,0.0238602,0,0.098,0.025039437,0.0031464,0,0.077,0.002278765,0.0201894,0,0.09,0.021993417,0.0038019,0,0.071,0.002386524,0.0195339,0,0.083,0.019467714,0.0044574,0,0.066,0.002741092,0.0163875,0,0.078,0.017177866,0.0056373,0,0.061,0.003439278,0.0182229,0,0.073,0.015628805,0.0069483,0,0.058,0.004708674,0.0175674,0,0.068,0.016191489,0.0107502,0,0.054,0.00679766,0.0201894,0,0.064,0.024026553,0.014421,0,0.051,0.008981084,0.030153,0,0.061,0.030315382,0.0163875,0,0.048,0.00907563,0.0251712,0,0.058,0.025523433,0.0150765,0,0.046,0.007052405
49,3.58,0,5,2.114516129,0.1029645,0,1.08,0.064152332,0.119928,0,2.3,0.083432544,0.0606215,0,0.43,0.030511829,0.1016495,0,1.14,0.043709477,0.042343,0,0.3,0.021216677,0.0998085,0,0.77,0.03443282,0.028404,0,0.23,0.014724047,0.091524,0,0.4,0.033285871,0.017621,0,0.184,0.009647632,0.0795575,0,0.33,0.033345516,0.010783,0,0.153,0.006295787,0.0669335,0,0.21,0.031964962,0.0069695,0,0.131,0.004002141,0.055493,0,0.15,0.030447338,0.004471,0,0.115,0.002964328,0.0448415,0,0.132,0.028973316,0.0038135,0,0.102,0.002531812,0.039187,0,0.118,0.027301515,0.0038135,0,0.092,0.002363222,0.034716,0,0.107,0.026162533,0.003156,0,0.084,0.002288715,0.0322175,0,0.098,0.025039437,0.0038135,0,0.077,0.002278765,0.027089,0,0.09,0.021993417,0.003156,0,0.071,0.002386524,0.0245905,0,0.083,0.019467714,0.004471,0,0.066,0.002741092,0.0195935,0,0.078,0.017177866,0.004471,0,0.061,0.003439278,0.020251,0,0.073,0.015628805,0.0056545,0,0.058,0.004708674,0.0182785,0,0.068,0.016191489,0.0088105,0,0.054,0.00679766,0.018936,0,0.064,0.024026553,0.0119665,0,0.051,0.008981084,0.030245,0,0.061,0.030315382,0.012624,0,0.048,0.00907563,0.0195935,0,0.058,0.025523433,0.011309,0,0.046,0.007052405
50,1.79,0,5,2.114516129,0.0504576,0,1.08,0.064152332,0.0731898,0,2.3,0.083432544,0.0132714,0,0.43,0.030511829,0.0403398,0,1.14,0.043709477,0.0088038,0,0.3,0.021216677,0.0252288,0,0.77,0.03443282,0.0063072,0,0.23,0.014724047,0.0233892,0,0.4,0.033285871,0.0049932,0,0.184,0.009647632,0.0258858,0,0.33,0.033345516,0.0038106,0,0.153,0.006295787,0.0258858,0,0.21,0.031964962,0.0031536,0,0.131,0.004002141,0.0258858,0,0.15,0.030447338,0.0024966,0,0.115,0.002964328,0.0258858,0,0.132,0.028973316,0.0024966,0,0.102,0.002531812,0.0245718,0,0.118,0.027301515,0.0018396,0,0.092,0.002363222,0.0220752,0,0.107,0.026162533,0.0018396,0,0.084,0.002288715,0.0233892,0,0.098,0.025039437,0.0018396,0,0.077,0.002278765,0.0207612,0,0.09,0.021993417,0.0018396,0,0.071,0.002386524,0.015768,0,0.083,0.019467714,0.0018396,0,0.066,0.002741092,0.0182646,0,0.078,0.017177866,0.001314,0,0.061,0.003439278,0.0189216,0,0.073,0.015628805,0.001314,0,0.058,0.004708674,0.0182646,0,0.068,0.016191489,0.001314,0,0.054,0.00679766,0.0340326,0,0.064,0.024026553,0.001314,0,0.051,0.008981084,0.0416538,0,0.061,0.030315382,0.0018396,0,0.048,0.00907563,0.03285,0,0.058,0.025523433,0.001314,0,0.046,0.007052405
51,2.18,0,5,2.114516129,0.0837729,0,1.08,0.064152332,0.0710562,0,2.3,0.083432544,0.0572907,0,0.43,0.030511829,0.031464,0,1.14,0.043709477,0.0409032,0,0.3,0.021216677,0.0175674,0,0.77,0.03443282,0.0276621,0,0.23,0.014724047,0.0238602,0,0.4,0.033285871,0.017043,0,0.184,0.009647632,0.0296286,0,0.33,0.033345516,0.0100947,0,0.153,0.006295787,0.030153,0,0.21,0.031964962,0.0049818,0,0.131,0.004002141,0.0296286,0,0.15,0.030447338,0.0024909,0,0.115,0.002964328,0.0283176,0,0.132,0.028973316,0.0018354,0,0.102,0.002531812,0.0251712,0,0.118,0.027301515,0.001311,0,0.092,0.002363222,0.0233358,0,0.107,0.026162533,0.001311,0,0.084,0.002288715,0.0226803,0,0.098,0.025039437,0.001311,0,0.077,0.002278765,0.0220248,0,0.09,0.021993417,0.001311,0,0.071,0.002386524,0.0188784,0,0.083,0.019467714,0.001311,0,0.066,0.002741092,0.015732,0,0.078,0.017177866,0.0006555,0,0.061,0.003439278,0.014421,0,0.073,0.015628805,0.0006555,0,0.058,0.004708674,0.0188784,0,0.068,0.016191489,0.001311,0,0.054,0.00679766,0.0384123,0,0.064,0.024026553,0.0018354,0,0.051,0.008981084,0.0465405,0,0.061,0.030315382,0.0018354,0,0.048,0.00907563,0.0415587,0,0.058,0.025523433,0.001311,0,0.046,0.007052405
52,1.64,0,5,2.114516129,0.0574158,0,1.08,0.064152332,0.0772905,0,2.3,0.083432544,0.0080538,0,0.43,0.030511829,0.0429969,0,1.14,0.043709477,0.0049362,0,0.3,0.021216677,0.0318255,0,0.77,0.03443282,0.0049362,0,0.23,0.014724047,0.0267594,0,0.4,0.033285871,0.0037671,0,0.184,0.009647632,0.0287079,0,0.33,0.033345516,0.0031176,0,0.153,0.006295787,0.0267594,0,0.21,0.031964962,0.0031176,0,0.131,0.004002141,0.0262398,0,0.15,0.030447338,0.0024681,0,0.115,0.002964328,0.0249408,0,0.132,0.028973316,0.0024681,0,0.102,0.002531812,0.0231222,0,0.118,0.027301515,0.0024681,0,0.092,0.002363222,0.0224727,0,0.107,0.026162533,0.0024681,0,0.084,0.002288715,0.0218232,0,0.098,0.025039437,0.0018186,0,0.077,0.002278765,0.016887,0,0.09,0.021993417,0.0018186,0,0.071,0.002386524,0.0149385,0,0.083,0.019467714,0.0018186,0,0.066,0.002741092,0.0137694,0,0.078,0.017177866,0.0018186,0,0.061,0.003439278,0.0106518,0,0.073,0.015628805,0.0018186,0,0.058,0.004708674,0.0111714,0,0.068,0.016191489,0.001299,0,0.054,0.00679766,0.0137694,0,0.064,0.024026553,0.0018186,0,0.051,0.008981084,0.0174066,0,0.061,0.030315382,0.001299,0,0.048,0.00907563,0.0118209,0,0.058,0.025523433,0.001299,0,0.046,0.007052405
53,1.78,0,5,2.114516129,0.0514216,0,1.08,0.064152332,0.078812,0,2.3,0.083432544,0.030362,0,0.43,0.030511829,0.0378556,0,1.14,0.043709477,0.0223516,0,0.3,0.021216677,0.0204136,0,0.77,0.03443282,0.01615,0,0.23,0.014724047,0.0198968,0,0.4,0.033285871,0.0105944,0,0.184,0.009647632,0.0235144,0,0.33,0.033345516,0.0068476,0,0.153,0.006295787,0.0241604,0,0.21,0.031964962,0.0043928,0,0.131,0.004002141,0.0248064,0,0.15,0.030447338,0.0031008,0,0.115,0.002964328,0.0248064,0,0.132,0.028973316,0.0031008,0,0.102,0.002531812,0.0241604,0,0.118,0.027301515,0.0031008,0,0.092,0.002363222,0.0235144,0,0.107,0.026162533,0.0031008,0,0.084,0.002288715,0.0235144,0,0.098,0.025039437,0.0043928,0,0.077,0.002278765,0.0217056,0,0.09,0.021993417,0.0043928,0,0.071,0.002386524,0.0186048,0,0.083,0.019467714,0.0055556,0,0.066,0.002741092,0.0173128,0,0.078,0.017177866,0.0049096,0,0.061,0.003439278,0.0130492,0,0.073,0.015628805,0.0062016,0,0.058,0.004708674,0.0124032,0,0.068,0.016191489,0.0086564,0,0.054,0.00679766,0.0136952,0,0.064,0.024026553,0.0111112,0,0.051,0.008981084,0.014858,0,0.061,0.030315382,0.0099484,0,0.048,0.00907563,0.0093024,0,0.058,0.025523433,0.0068476,0,0.046,0.007052405
54,2.82,0,5,2.114516129,0.077113,0,1.08,0.064152332,0.0922742,0,2.3,0.083432544,0.0495353,0,0.43,0.030511829,0.0790735,0,1.14,0.043709477,0.0351583,0,0.3,0.021216677,0.0802498,0,0.77,0.03443282,0.0237874,0,0.23,0.014724047,0.0739762,0,0.4,0.033285871,0.0150305,0,0.184,0.009647632,0.0645658,0,0.33,0.033345516,0.0094104,0,0.153,0.006295787,0.0539791,0,0.21,0.031964962,0.0056201,0,0.131,0.004002141,0.0445687,0,0.15,0.030447338,0.0044438,0,0.115,0.002964328,0.0376416,0,0.132,0.028973316,0.0031368,0,0.102,0.002531812,0.032675,0,0.118,0.027301515,0.0031368,0,0.092,0.002363222,0.0288847,0,0.107,0.026162533,0.0024833,0,0.084,0.002288715,0.0264014,0,0.098,0.025039437,0.0024833,0,0.077,0.002278765,0.0226111,0,0.09,0.021993417,0.0024833,0,0.071,0.002386524,0.0188208,0,0.083,0.019467714,0.0031368,0,0.066,0.002741092,0.015684,0,0.078,0.017177866,0.0024833,0,0.061,0.003439278,0.0132007,0,0.073,0.015628805,0.0037903,0,0.058,0.004708674,0.0107174,0,0.068,0.016191489,0.0075806,0,0.054,0.00679766,0.0118937,0,0.064,0.024026553,0.0112402,0,0.051,0.008981084,0.0150305,0,0.061,0.030315382,0.0112402,0,0.048,0.00907563,0.0100639,0,0.058,0.025523433,0.0081034,0,0.046,0.007052405
55,2.03,0,5,2.114516129,0.079376,0,1.08,0.064152332,0.0724224,0,2.3,0.083432544,0.0585152,0,0.43,0.030511829,0.030832,0,1.14,0.043709477,0.0409344,0,0.3,0.021216677,0.0164,0,0.77,0.03443282,0.0265024,0,0.23,0.014724047,0.0207296,0,0.4,0.033285871,0.015744,0,0.184,0.009647632,0.0270272,0,0.33,0.033345516,0.0087904,0,0.153,0.006295787,0.0276832,0,0.21,0.031964962,0.0038048,0,0.131,0.004002141,0.0270272,0,0.15,0.030447338,0.0024928,0,0.115,0.002964328,0.0276832,0,0.132,0.028973316,0.0018368,0,0.102,0.002531812,0.0245344,0,0.118,0.027301515,0.0018368,0,0.092,0.002363222,0.0251904,0,0.107,0.026162533,0.0018368,0,0.084,0.002288715,0.0238784,0,0.098,0.025039437,0.0018368,0,0.077,0.002278765,0.0207296,0,0.09,0.021993417,0.0024928,0,0.071,0.002386524,0.0195488,0,0.083,0.019467714,0.0031488,0,0.066,0.002741092,0.017056,0,0.078,0.017177866,0.0044608,0,0.061,0.003439278,0.015744,0,0.073,0.015628805,0.0062976,0,0.058,0.004708674,0.0125952,0,0.068,0.016191489,0.0069536,0,0.054,0.00679766,0.0175808,0,0.064,0.024026553,0.0069536,0,0.051,0.008981084,0.0188928,0,0.061,0.030315382,0.0062976,0,0.048,0.00907563,0.0202048,0,0.058,0.025523433,0.0049856,0,0.046,0.007052405
56,2.62,0,5,2.114516129,0.1000262,0,1.08,0.064152332,0.078934,0,2.3,0.083432544,0.0683232,0,0.43,0.030511829,0.0421844,0,1.14,0.043709477,0.047878,0,0.3,0.021216677,0.030409,0,0.77,0.03443282,0.031703,0,0.23,0.014724047,0.0328676,0,0.4,0.033285871,0.0192806,0,0.184,0.009647632,0.0366202,0,0.33,0.033345516,0.0106108,0,0.153,0.006295787,0.0359732,0,0.21,0.031964962,0.0055642,0,0.131,0.004002141,0.0341616,0,0.15,0.030447338,0.0037526,0,0.115,0.002964328,0.0328676,0,0.132,0.028973316,0.0024586,0,0.102,0.002531812,0.030409,0,0.118,0.027301515,0.0024586,0,0.092,0.002363222,0.0285974,0,0.107,0.026162533,0.0024586,0,0.084,0.002288715,0.0273034,0,0.098,0.025039437,0.0024586,0,0.077,0.002278765,0.0248448,0,0.09,0.021993417,0.0024586,0,0.071,0.002386524,0.0204452,0,0.083,0.019467714,0.0024586,0,0.066,0.002741092,0.0186336,0,0.078,0.017177866,0.0031056,0,0.061,0.003439278,0.0192806,0,0.073,0.015628805,0.0037526,0,0.058,0.004708674,0.0199276,0,0.068,0.016191489,0.0037526,0,0.054,0.00679766,0.029762,0,0.064,0.024026553,0.0043996,0,0.051,0.008981084,0.0421844,0,0.061,0.030315382,0.0049172,0,0.048,0.00907563,0.0379142,0,0.058,0.025523433,0.0043996,0,0.046,0.007052405
57,2.11,0,5,2.114516129,0.063072,0,1.08,0.064152332,0.0851472,0,2.3,0.083432544,0.014454,0,0.43,0.030511829,0.0454644,0,1.14,0.043709477,0.0101178,0,0.3,0.021216677,0.0283824,0,0.77,0.03443282,0.0069642,0,0.23,0.014724047,0.0252288,0,0.4,0.033285871,0.0056502,0,0.184,0.009647632,0.0270684,0,0.33,0.033345516,0.0044676,0,0.153,0.006295787,0.0277254,0,0.21,0.031964962,0.0038106,0,0.131,0.004002141,0.0265428,0,0.15,0.030447338,0.0038106,0,0.115,0.002964328,0.0277254,0,0.132,0.028973316,0.0038106,0,0.102,0.002531812,0.0270684,0,0.118,0.027301515,0.0038106,0,0.092,0.002363222,0.0270684,0,0.107,0.026162533,0.0038106,0,0.084,0.002288715,0.0265428,0,0.098,0.025039437,0.0044676,0,0.077,0.002278765,0.0239148,0,0.09,0.021993417,0.0044676,0,0.071,0.002386524,0.0207612,0,0.083,0.019467714,0.0049932,0,0.066,0.002741092,0.0202356,0,0.078,0.017177866,0.0063072,0,0.061,0.003439278,0.0233892,0,0.073,0.015628805,0.0088038,0,0.058,0.004708674,0.0265428,0,0.068,0.016191489,0.0132714,0,0.054,0.00679766,0.0385002,0,0.064,0.024026553,0.0176076,0,0.051,0.008981084,0.04599,0,0.061,0.030315382,0.0182646,0,0.048,0.00907563,0.0378432,0,0.058,0.025523433,0.015768,0,0.046,0.007052405
58,1.85,0,5,2.114516129,0.0385016,0,1.08,0.064152332,0.0812668,0,2.3,0.083432544,0.0086564,0,0.43,0.030511829,0.0440572,0,1.14,0.043709477,0.0037468,0,0.3,0.021216677,0.0291992,0,0.77,0.03443282,0.0018088,0,0.23,0.014724047,0.0266152,0,0.4,0.033285871,0.0018088,0,0.184,0.009647632,0.0285532,0,0.33,0.033345516,0.0024548,0,0.153,0.006295787,0.0279072,0,0.21,0.031964962,0.0018088,0,0.131,0.004002141,0.0279072,0,0.15,0.030447338,0.0018088,0,0.115,0.002964328,0.0272612,0,0.132,0.028973316,0.0018088,0,0.102,0.002531812,0.0272612,0,0.118,0.027301515,0.0018088,0,0.092,0.002363222,0.0266152,0,0.107,0.026162533,0.0024548,0,0.084,0.002288715,0.0266152,0,0.098,0.025039437,0.0031008,0,0.077,0.002278765,0.0235144,0,0.09,0.021993417,0.0037468,0,0.071,0.002386524,0.0210596,0,0.083,0.019467714,0.0043928,0,0.066,0.002741092,0.0204136,0,0.078,0.017177866,0.0055556,0,0.061,0.003439278,0.015504,0,0.073,0.015628805,0.0055556,0,0.058,0.004708674,0.0186048,0,0.068,0.016191489,0.0055556,0,0.054,0.00679766,0.0266152,0,0.064,0.024026553,0.0055556,0,0.051,0.008981084,0.0285532,0,0.061,0.030315382,0.0043928,0,0.048,0.00907563,0.0272612,0,0.058,0.025523433,0.0037468,0,0.046,0.007052405
59,2.19,0,5,2.114516129,0.0523768,0,1.08,0.064152332,0.094752,0,2.3,0.083432544,0.0056588,0,0.43,0.030511829,0.0442176,0,1.14,0.043709477,0.0038164,0,0.3,0.021216677,0.0354004,0,0.77,0.03443282,0.0025004,0,0.23,0.014724047,0.0329,0,0.4,0.033285871,0.0025004,0,0.184,0.009647632,0.030926,0,0.33,0.033345516,0.0025004,0,0.153,0.006295787,0.0290836,0,0.21,0.031964962,0.0018424,0,0.131,0.004002141,0.0284256,0,0.15,0.030447338,0.0018424,0,0.115,0.002964328,0.0271096,0,0.132,0.028973316,0.001316,0,0.102,0.002531812,0.0246092,0,0.118,0.027301515,0.000658,0,0.092,0.002363222,0.0246092,0,0.107,0.026162533,0.001316,0,0.084,0.002288715,0.0239512,0,0.098,0.025039437,0.001316,0,0.077,0.002278765,0.0202664,0,0.09,0.021993417,0.001316,0,0.071,0.002386524,0.01645,0,0.083,0.019467714,0.001316,0,0.066,0.002741092,0.0182924,0,0.078,0.017177866,0.001316,0,0.061,0.003439278,0.0182924,0,0.073,0.015628805,0.001316,0,0.058,0.004708674,0.0239512,0,0.068,0.016191489,0.001316,0,0.054,0.00679766,0.0448756,0,0.064,0.024026553,0.0018424,0,0.051,0.008981084,0.0561932,0,0.061,0.030315382,0.0025004,0,0.048,0.00907563,0.0498764,0,0.058,0.025523433,0.0018424,0,0.046,0.007052405
60,2.06,0,5,2.114516129,0.0448416,0,1.08,0.064152332,0.0988848,0,2.3,0.083432544,0.014904,0,0.43,0.030511829,0.0504144,0,1.14,0.043709477,0.0086832,0,0.3,0.021216677,0.0366768,0,0.77,0.03443282,0.0055728,0,0.23,0.014724047,0.031752,0,0.4,0.033285871,0.0044064,0,0.184,0.009647632,0.031752,0,0.33,0.033345516,0.0037584,0,0.153,0.006295787,0.029808,0,0.21,0.031964962,0.0024624,0,0.131,0.004002141,0.029808,0,0.15,0.030447338,0.0031104,0,0.115,0.002964328,0.0286416,0,0.132,0.028973316,0.0024624,0,0.102,0.002531812,0.0292896,0,0.118,0.027301515,0.0031104,0,0.092,0.002363222,0.0273456,0,0.107,0.026162533,0.0031104,0,0.084,0.002288715,0.0255312,0,0.098,0.025039437,0.0037584,0,0.077,0.002278765,0.0230688,0,0.09,0.021993417,0.0037584,0,0.071,0.002386524,0.0211248,0,0.083,0.019467714,0.0055728,0,0.066,0.002741092,0.0180144,0,0.078,0.017177866,0.0068688,0,0.061,0.003439278,0.014904,0,0.073,0.015628805,0.0086832,0,0.058,0.004708674,0.015552,0,0.068,0.016191489,0.014904,0,0.054,0.00679766,0.0242352,0,0.064,0.024026553,0.0217728,0,0.051,0.008981084,0.0286416,0,0.061,0.030315382,0.0224208,0,0.048,0.00907563,0.0230688,0,0.058,0.025523433,0.0162,0,0.046,0.007052405
61,1.7,0,5,2.114516129,0.0518504,0,1.08,0.064152332,0.0739592,0,2.3,0.083432544,0.031584,0,0.43,0.030511829,0.0340844,0,1.14,0.043709477,0.0221088,0,0.3,0.021216677,0.0246092,0,0.77,0.03443282,0.015792,0,0.23,0.014724047,0.0259252,0,0.4,0.033285871,0.0101332,0,0.184,0.009647632,0.0259252,0,0.33,0.033345516,0.0063168,0,0.153,0.006295787,0.0271096,0,0.21,0.031964962,0.0038164,0,0.131,0.004002141,0.0277676,0,0.15,0.030447338,0.0018424,0,0.115,0.002964328,0.0271096,0,0.132,0.028973316,0.0018424,0,0.102,0.002531812,0.0259252,0,0.118,0.027301515,0.0018424,0,0.092,0.002363222,0.0246092,0,0.107,0.026162533,0.001316,0,0.084,0.002288715,0.0234248,0,0.098,0.025039437,0.0018424,0,0.077,0.002278765,0.0207928,0,0.09,0.021993417,0.0018424,0,0.071,0.002386524,0.0176344,0,0.083,0.019467714,0.0025004,0,0.066,0.002741092,0.01645,0,0.078,0.017177866,0.0031584,0,0.061,0.003439278,0.0126336,0,0.073,0.015628805,0.0044744,0,0.058,0.004708674,0.0119756,0,0.068,0.016191489,0.0050008,0,0.054,0.00679766,0.014476,0,0.064,0.024026553,0.0050008,0,0.051,0.008981084,0.0139496,0,0.061,0.030315382,0.0050008,0,0.048,0.00907563,0.014476,0,0.058,0.025523433,0.0038164,0,0.046,0.007052405
62,2.12,0,5,2.114516129,0.045885,0,1.08,0.064152332,0.1000293,0,2.3,0.083432544,0.0138966,0,0.43,0.030511829,0.0597816,0,1.14,0.043709477,0.0081282,0,0.3,0.021216677,0.048507,0,0.77,0.03443282,0.0049818,0,0.23,0.014724047,0.0402477,0,0.4,0.033285871,0.0038019,0,0.184,0.009647632,0.0377568,0,0.33,0.033345516,0.0031464,0,0.153,0.006295787,0.0339549,0,0.21,0.031964962,0.0024909,0,0.131,0.004002141,0.030153,0,0.15,0.030447338,0.0024909,0,0.115,0.002964328,0.0283176,0,0.132,0.028973316,0.0024909,0,0.102,0.002531812,0.0245157,0,0.118,0.027301515,0.0031464,0,0.092,0.002363222,0.0238602,0,0.107,0.026162533,0.0031464,0,0.084,0.002288715,0.0213693,0,0.098,0.025039437,0.0038019,0,0.077,0.002278765,0.0188784,0,0.09,0.021993417,0.0044574,0,0.071,0.002386524,0.0163875,0,0.083,0.019467714,0.0049818,0,0.066,0.002741092,0.015732,0,0.078,0.017177866,0.0069483,0,0.061,0.003439278,0.0138966,0,0.073,0.015628805,0.0081282,0,0.058,0.004708674,0.0094392,0,0.068,0.016191489,0.0138966,0,0.054,0.00679766,0.0220248,0,0.064,0.024026553,0.0226803,0,0.051,0.008981084,0.0245157,0,0.061,0.030315382,0.0226803,0,0.048,0.00907563,0.0220248,0,0.058,0.025523433,0.0138966,0,0.046,0.007052405
63,2.7,0,5,2.114516129,0.07764,0,1.08,0.064152332,0.1044258,0,2.3,0.083432544,0.0410198,0,0.43,0.030511829,0.078934,0,1.14,0.043709477,0.0279504,0,0.3,0.021216677,0.078287,0,0.77,0.03443282,0.0192806,0,0.23,0.014724047,0.0701348,0,0.4,0.033285871,0.0117754,0,0.184,0.009647632,0.0603004,0,0.33,0.033345516,0.0075052,0,0.153,0.006295787,0.0509836,0,0.21,0.031964962,0.0043996,0,0.131,0.004002141,0.0421844,0,0.15,0.030447338,0.0037526,0,0.115,0.002964328,0.0348086,0,0.132,0.028973316,0.0024586,0,0.102,0.002531812,0.029762,0,0.118,0.027301515,0.0024586,0,0.092,0.002363222,0.0261388,0,0.107,0.026162533,0.0024586,0,0.084,0.002288715,0.0230332,0,0.098,0.025039437,0.0031056,0,0.077,0.002278765,0.0192806,0,0.09,0.021993417,0.0024586,0,0.071,0.002386524,0.016822,0,0.083,0.019467714,0.0024586,0,0.066,0.002741092,0.0130694,0,0.078,0.017177866,0.0031056,0,0.061,0.003439278,0.0124224,0,0.073,0.015628805,0.0043996,0,0.058,0.004708674,0.0117754,0,0.068,0.016191489,0.0049172,0,0.054,0.00679766,0.0093168,0,0.064,0.024026553,0.0062112,0,0.051,0.008981084,0.0124224,0,0.061,0.030315382,0.0062112,0,0.048,0.00907563,0.0099638,0,0.058,0.025523433,0.0049172,0,0.046,0.007052405
64,1.85,0,5,2.114516129,0.0600683,0,1.08,0.064152332,0.0737498,0,2.3,0.083432544,0.0093816,0,0.43,0.030511829,0.0357022,0,1.14,0.043709477,0.0049514,0,0.3,0.021216677,0.0243661,0,0.77,0.03443282,0.0044302,0,0.23,0.014724047,0.0237146,0,0.4,0.033285871,0.0037787,0,0.184,0.009647632,0.0256691,0,0.33,0.033345516,0.0031272,0,0.153,0.006295787,0.0256691,0,0.21,0.031964962,0.0024757,0,0.131,0.004002141,0.0250176,0,0.15,0.030447338,0.0024757,0,0.115,0.002964328,0.0250176,0,0.132,0.028973316,0.0024757,0,0.102,0.002531812,0.0231934,0,0.118,0.027301515,0.0024757,0,0.092,0.002363222,0.0225419,0,0.107,0.026162533,0.0018242,0,0.084,0.002288715,0.0218904,0,0.098,0.025039437,0.0018242,0,0.077,0.002278765,0.0194147,0,0.09,0.021993417,0.0018242,0,0.071,0.002386524,0.0162875,0,0.083,0.019467714,0.001303,0,0.066,0.002741092,0.0149845,0,0.078,0.017177866,0.001303,0,0.061,0.003439278,0.015636,0,0.073,0.015628805,0.001303,0,0.058,0.004708674,0.0181117,0,0.068,0.016191489,0.001303,0,0.054,0.00679766,0.0287963,0,0.064,0.024026553,0.0018242,0,0.051,0.008981084,0.0381779,0,0.061,0.030315382,0.0018242,0,0.048,0.00907563,0.0330962,0,0.058,0.025523433,0.0018242,0,0.046,0.007052405
